Isotope,Energy (keV),XS (mb),Info
14N,7300.83,0.00409895,"(n,g)15N"
14N,3301.24,0.00228468,"(n,g)15N"
14N,9049.71,0.00221782,"(n,g)15N"
14N,8571.400000000001,0.00116517,"(n,g)15N"
14N,9151.9,0.000628365,"(n,g)15N"
14N,3013.7999999999997,0.000608479,"(n,g)15N"
14N,718.38,0.000441924,"(n,a)10B"
14N,3272.58,0.00043406,"(n,g)15N"
14N,1856.23,0.00036858,"(n,g)15N"
14N,2268.2799999999997,0.000343015,"(n,g)15N"
14N,1988.84,0.000268316,"(n,g)15N"
14N,1011.79,0.000268316,"(n,g)15N"
14N,1894.66,0.000243958,"(n,g)15N"
14N,3042.47,0.000191628,"(n,g)15N"
14N,1416.35,0.000125651,"(n,g)15N"
14N,7567.1,0.000111526,"(n,g)15N"
14N,2725.93,0.000108658,"(n,g)15N"
14N,1004.3,0.000105078,"(n,g)15N"
14N,3779.56,8.42614e-05,"(n,g)15N"
14N,1157.57,7.18527e-05,"(n,g)15N"
14N,1243.32,5.14582e-05,"(n,g)15N"
14N,2247.62,5.02765e-05,"(n,g)15N"
14N,831.27,4.60737e-05,"(n,g)15N"
14N,1482.61,4.43497e-05,"(n,g)15N"
14N,1748.8799999999999,2.88373e-05,"(n,g)15N"
14N,1270.57,2.51319e-05,"(n,g)15N"
14N,2030.6700000000003,2.45952e-05,"(n,g)15N"
14N,1053.63,2.00586e-05,"(n,g)15N"
14N,737.09,1.33057e-05,"(n,g)15N"
14N,977.05,1.02473e-05,"(n,g)15N"
14N,1024.96,1.00193e-05,"(n,g)15N"
14N,2002.0099999999998,8.197e-06,"(n,g)15N"
14N,7155.05,2.11878e-06,"(n,g)15N"
16O,6129.889999999999,145.278,"(n,n')16O"
16O,6917.099999999999,120.487,"(n,n')16O"
16O,3684.5099999999998,73.3881,"(n,p)13C"
16O,2742.01,51.038,"(n,n')16O"
16O,7116.85,47.4271,"(n,n')16O"
16O,3853.8100000000004,40.0978,"(n,p)13C"
16O,7492.0,39.2964,"(n,p)13C"
16O,6864.0,37.3699,"(n,p)13C"
16O,3089.44,30.0595,"(n,p)13C"
16O,3438.8999999999996,27.9038,"(n,n')16O"
16O,2208.1,24.4514,"(n,n')16O"
16O,7547.0,23.8889,"(n,p)13C"
16O,169.3,23.2922,"(n,p)13C"
16O,6049.400000000001,22.8475,"(n,n')16O"
16O,298.21999999999997,22.6554,"(n,2n)16N"
16O,9585.0,20.5375,"(n,n')16O"
16O,9844.5,19.0113,"(n,n')16O"
16O,11520.0,16.8129,"(n,n')16O"
16O,120.42,13.735,"(n,2n)16N"
16O,4966.8099999999995,12.2279,"(n,n')16O"
16O,4682.9,10.6794,"(n,n')16O"
16O,5470.11,10.6794,"(n,n')16O"
16O,4179.599999999999,9.90404,"(n,n')16O"
16O,276.84999999999997,8.97438,"(n,2n)16N"
16O,7686.0,8.60702,"(n,p)13C"
16O,194.0,8.60702,"(n,p)13C"
16O,1755.05,7.50422,"(n,n')16O"
16O,2927.4,6.46375,"(n,n')16O"
16O,12440.0,6.02911,"(n,n')16O"
16O,3795.1000000000004,5.70379,"(n,n')16O"
16O,8200.0,5.67658,"(n,p)13C"
16O,708.0,5.67658,"(n,p)13C"
16O,3840.15,5.52286,"(n,n')16O"
16O,8871.9,4.74631,"(n,n')16O"
16O,6400.11,3.74344,"(n,n')16O"
16O,13020.0,3.54778,"(n,n')16O"
16O,397.27000000000004,3.24897,"(n,2n)16N"
16O,12049.0,3.11119,"(n,n')16O"
16O,8860.0,2.56959,"(n,p)13C"
16O,3658.1,2.50685,"(n,n')16O"
16O,2667.9,2.46471,"(n,n')16O"
16O,11260.0,2.41857,"(n,n')16O"
16O,5210.6,2.41857,"(n,n')16O"
16O,1954.8000000000002,2.34786,"(n,n')16O"
16O,6999.11,2.25288,"(n,n')16O"
16O,6211.9,2.25288,"(n,n')16O"
16O,6838.71,2.00308,"(n,n')16O"
16O,13090.0,2.00074,"(n,n')16O"
16O,4096.7,1.68236,"(n,n')16O"
16O,5679.15,1.47576,"(n,n')16O"
16O,5413.15,0.916851,"(n,n')16O"
16O,5470.6,0.773311,"(n,n')16O"
16O,764.36,0.769662,"(n,p)13C"
16O,4602.9,0.739701,"(n,n')16O"
16O,595.0600000000001,0.550375,"(n,p)13C"
16O,12530.0,0.45662,"(n,n')16O"
16O,4226.110000000001,0.446546,"(n,n')16O"
16O,5645.990000000001,0.396961,"(n,p)13C"
16O,2635.8,0.396961,"(n,p)13C"
16O,5851.75,0.240255,"(n,n')16O"
16O,4403.150000000001,0.151329,"(n,n')16O"
16O,12968.6,0.0841056,"(n,n')16O"
16O,2822.5,0.0765556,"(n,n')16O"
16O,5612.9,0.0748459,"(n,n')16O"
16O,6390.6,0.0723573,"(n,n')16O"
16O,4438.91,0.0654279,"(n,D)12C"
16O,5973.150000000001,0.062017,"(n,n')16O"
16O,986.9599999999999,0.033175,"(n,n')16O"
16O,867.7,0.032543,"(n,n')16O"
16O,7040.6,0.0115998,"(n,n')16O"
16O,787.2099999999999,0.00964236,"(n,n')16O"
16O,3353.0,0.00424514,"(n,2n)16N"
16O,3232.58,0.00424514,"(n,2n)16N"
16O,870.73,0.00209649,"(n,g)17O"
16O,3842.8,0.00124085,"(n,g)17O"
16O,2184.6299999999997,0.000785983,"(n,g)17O"
16O,1373.0,0.000294964,"(n,g)17O"
16O,1067.45,0.000284764,"(n,n')16O"
16O,3683.0699999999997,0.000261387,"(n,g)17O"
16O,4553.8,0.000261387,"(n,g)17O"
16O,1143.5,0.000178285,"(n,g)17O"
16O,5697.3,0.000178285,"(n,g)17O"
16O,1890.0,0.000173309,"(n,g)17O"
16O,2677.4399999999996,0.000173309,"(n,g)17O"
16O,1242.0,0.000154511,"(n,g)17O"
16O,2029.44,0.000154511,"(n,g)17O"
16O,5379.2,0.000140355,"(n,g)17O"
16O,4508.47,0.000140355,"(n,g)17O"
16O,2813.7400000000002,0.000124766,"(n,g)17O"
16O,2026.3,0.000124766,"(n,g)17O"
16O,10356.0,2.83503e-05,"(n,n')16O"
19F,1982.07,87.7534,"(n,D)18O"
19F,120.42,41.3965,"(n,3He)16N"
19F,197.14000000000001,34.418,"(n,n')19F"
19F,109.89,31.6707,"(n,n')19F"
19F,5270.150000000001,27.3509,"(n,a)15N"
19F,937.2,22.9472,"(n,2n)18F"
19F,1235.7800000000002,20.9404,"(n,n')19F"
19F,3232.58,19.0938,"(n,3He)16N"
19F,3353.0,19.0938,"(n,3He)16N"
19F,276.84999999999997,18.8146,"(n,3He)16N"
19F,1572.77,14.9294,"(n,D)18O"
19F,298.21999999999997,13.482,"(n,3He)16N"
19F,5298.82,11.0424,"(n,a)15N"
19F,4352.76,9.26576,"(n,n')19F"
19F,184.16,7.78232,"(n,2n)18F"
19F,397.27000000000004,6.81138,"(n,3He)16N"
19F,1356.9,6.72302,"(n,n')19F"
19F,1651.69,6.49749,"(n,D)18O"
19F,1938.37,6.3569,"(n,D)18O"
19F,96.0,5.68289,"(n,p)19O"
19F,610.0,5.54709,"(n,3He)16N"
19F,3963.0,5.54709,"(n,3He)16N"
19F,1348.8100000000002,5.00388,"(n,n')19F"
19F,2582.71,4.83651,"(n,n')19F"
19F,3908.17,4.81022,"(n,n')19F"
19F,2686.83,4.69058,"(n,n')19F"
19F,4072.33,4.55899,"(n,n')19F"
19F,3224.78,4.35518,"(n,3He)16N"
19F,3125.73,4.35518,"(n,3He)16N"
19F,5106.6,4.21613,"(n,n')19F"
19F,821.78,3.6102,"(n,D)18O"
19F,4092.78,3.00246,"(n,3He)16N"
19F,3993.7299999999996,3.00246,"(n,3He)16N"
19F,4199.58,2.98369,"(n,3He)16N"
19F,4320.0,2.98369,"(n,3He)16N"
19F,2653.03,2.86526,"(n,n')19F"
19F,6323.78,2.86196,"(n,a)15N"
19F,1041.55,2.8368,"(n,2n)18F"
19F,4362.73,2.68991,"(n,3He)16N"
19F,4461.78,2.68991,"(n,3He)16N"
19F,2995.86,2.41715,"(n,n')19F"
19F,1375.6999999999998,2.16638,"(n,p)19O"
19F,1080.54,2.16241,"(n,2n)18F"
19F,2354.13,2.10447,"(n,n')19F"
19F,2779.0,2.08336,"(n,p)19O"
19F,4180.5599999999995,1.92434,"(n,n')19F"
19F,870.73,1.86267,"(n,T)17O"
19F,3798.28,1.70362,"(n,n')19F"
19F,1458.7,1.49111,"(n,n')19F"
19F,3711.03,1.40298,"(n,n')19F"
19F,2473.47,1.38972,"(n,D)18O"
19F,2371.5,1.22777,"(n,p)19O"
19F,3336.83,1.1891,"(n,n')19F"
19F,2683.65,1.11809,"(n,n')19F"
19F,3057.5,1.10338,"(n,p)19O"
19F,4814.93,1.09362,"(n,n')19F"
19F,3091.2000000000003,1.07429,"(n,n')19F"
19F,4275.33,1.04006,"(n,n')19F"
19F,659.26,1.00842,"(n,2n)18F"
19F,6132.86,0.989039,"(n,n')19F"
19F,5872.860000000001,0.955473,"(n,n')19F"
19F,4484.78,0.926305,"(n,3He)16N"
19F,4385.73,0.926305,"(n,3He)16N"
19F,1595.6999999999998,0.916944,"(n,p)19O"
19F,3920.44,0.899835,"(n,D)18O"
19F,5337.86,0.879083,"(n,n')19F"
19F,3959.2999999999997,0.846552,"(n,n')19F"
19F,4076.2999999999997,0.841675,"(n,n')19F"
19F,1868.15,0.817222,"(n,n')19F"
19F,5978.11,0.796394,"(n,n')19F"
19F,1261.56,0.778345,"(n,n')19F"
19F,2067.5,0.748427,"(n,n')19F"
19F,4754.330000000001,0.748427,"(n,n')19F"
19F,3801.56,0.73678,"(n,n')19F"
19F,3842.8,0.732819,"(n,T)17O"
19F,5303.56,0.700538,"(n,n')19F"
19F,1148.53,0.692244,"(n,n')19F"
19F,3204.23,0.671432,"(n,n')19F"
19F,5423.860000000001,0.664958,"(n,n')19F"
19F,1419.3,0.651192,"(n,n')19F"
19F,4446.21,0.64396,"(n,n')19F"
19F,4936.33,0.609722,"(n,n')19F"
19F,4117.83,0.606424,"(n,n')19F"
19F,2184.6299999999997,0.596589,"(n,T)17O"
19F,3223.8,0.589837,"(n,n')19F"
19F,3647.9,0.550397,"(n,n')19F"
19F,5963.46,0.521527,"(n,n')19F"
19F,4556.099999999999,0.515228,"(n,n')19F"
19F,2540.0,0.491187,"(n,n')19F"
19F,4479.3,0.474901,"(n,n')19F"
19F,1597.85,0.466058,"(n,n')19F"
19F,4823.299999999999,0.440364,"(n,n')19F"
19F,3231.6,0.431199,"(n,p)19O"
19F,1759.9,0.431199,"(n,p)19O"
19F,1700.81,0.428076,"(n,2n)18F"
19F,3290.15,0.406885,"(n,n')19F"
19F,1385.5,0.390777,"(n,n')19F"
19F,4013.3,0.382408,"(n,p)19O"
19F,1330.3,0.382408,"(n,p)19O"
19F,6057.86,0.377773,"(n,n')19F"
19F,6255.0,0.377773,"(n,n')19F"
19F,4232.1,0.366532,"(n,p)19O"
19F,1549.1,0.366532,"(n,p)19O"
19F,5390.81,0.357418,"(n,n')19F"
19F,5227.11,0.353791,"(n,n')19F"
19F,1444.1399999999999,0.352147,"(n,n')19F"
19F,4727.96,0.338715,"(n,n')19F"
19F,4724.33,0.336123,"(n,n')19F"
19F,6319.110000000001,0.328939,"(n,n')19F"
19F,5083.33,0.328939,"(n,n')19F"
19F,6088.0,0.326391,"(n,n')19F"
19F,1952.3,0.317906,"(n,n')19F"
19F,5337.0,0.311673,"(n,n')19F"
19F,2100.61,0.310744,"(n,2n)18F"
19F,4984.33,0.300332,"(n,n')19F"
19F,3848.9,0.295845,"(n,p)19O"
19F,1198.43,0.28568,"(n,n')19F"
19F,1020.07,0.253501,"(n,2n)18F"
19F,1163.41,0.253501,"(n,2n)18F"
19F,3944.9,0.25033,"(n,p)19O"
19F,1884.8899999999999,0.244389,"(n,a)15N"
19F,6282.0,0.237066,"(n,n')19F"
19F,4155.03,0.228747,"(n,n')19F"
19F,2473.2,0.212401,"(n,p)19O"
19F,1554.0400000000002,0.185126,"(n,n')19F"
19F,5890.86,0.182779,"(n,n')19F"
19F,3878.2999999999997,0.168472,"(n,n')19F"
19F,3946.66,0.157264,"(n,n')19F"
19F,5828.11,0.15079,"(n,n')19F"
19F,4775.96,0.15013,"(n,n')19F"
19F,5535.0,0.130945,"(n,n')19F"
19F,4358.96,0.128793,"(n,n')19F"
19F,535.1,0.128203,"(n,D)18O"
19F,4377.7,0.119533,"(n,n')19F"
19F,7300.83,0.116958,"(n,a)15N"
19F,728.9,0.105833,"(n,n')19F"
19F,4485.36,0.10553,"(n,n')19F"
19F,2523.3500000000004,0.0988695,"(n,2n)18F"
19F,3153.5,0.0959461,"(n,p)19O"
19F,3552.56,0.0952445,"(n,n')19F"
19F,3909.46,0.0947537,"(n,n')19F"
19F,3002.0600000000004,0.0858563,"(n,n')19F"
19F,3760.9300000000003,0.0846558,"(n,n')19F"
19F,4553.8,0.0778405,"(n,T)17O"
19F,3683.0699999999997,0.0778405,"(n,T)17O"
19F,5266.36,0.075803,"(n,n')19F"
19F,6084.86,0.0711367,"(n,n')19F"
19F,1692.3,0.0707627,"(n,n')19F"
19F,2029.83,0.0603087,"(n,n')19F"
19F,3210.4300000000003,0.0572375,"(n,n')19F"
19F,3097.4,0.0572375,"(n,n')19F"
19F,656.0200000000001,0.056287,"(n,g)20F"
19F,5938.0,0.0527725,"(n,n')19F"
19F,4267.8099999999995,0.0478067,"(n,n')19F"
19F,1471.7,0.0442118,"(n,p)19O"
19F,2128.1,0.0387012,"(n,n')19F"
19F,2326.75,0.0370335,"(n,n')19F"
19F,1309.19,0.0332752,"(n,g)20F"
19F,2296.95,0.0303505,"(n,a)15N"
19F,1586.1499999999999,0.0283846,"(n,2n)18F"
19F,2161.9,0.0269189,"(n,n')19F"
19F,166.71,0.0254136,"(n,g)20F"
19F,1056.8500000000001,0.022337,"(n,g)20F"
19F,4701.900000000001,0.0218791,"(n,n')19F"
19F,87.25,0.0206632,"(n,n')19F"
19F,3633.76,0.0195511,"(n,D)18O"
19F,983.5899999999999,0.0185133,"(n,g)20F"
19F,4515.96,0.0176925,"(n,n')19F"
19F,1001.0699999999999,0.0163117,"(n,g)20F"
19F,5740.86,0.0150787,"(n,n')19F"
19F,4383.96,0.0150787,"(n,n')19F"
19F,113.03,0.0145466,"(n,n')19F"
19F,822.73,0.0126307,"(n,g)20F"
19F,1387.96,0.00996704,"(n,g)20F"
19F,1856.23,0.00977606,"(n,a)15N"
19F,1843.8000000000002,0.0091524,"(n,g)20F"
19F,1242.0,0.00744922,"(n,T)17O"
19F,2029.44,0.00744922,"(n,T)17O"
19F,1148.1,0.00555738,"(n,g)20F"
19F,822.5400000000001,0.00514737,"(n,2n)18F"
19F,1371.57,0.00403889,"(n,g)20F"
19F,2194.3,0.00370757,"(n,g)20F"
19F,661.64,0.00318008,"(n,g)20F"
19F,1053.63,0.00286339,"(n,a)15N"
19F,1970.8300000000002,0.00189497,"(n,g)20F"
19F,325.6,0.00177806,"(n,g)20F"
19F,1024.96,0.00143026,"(n,a)15N"
19F,831.27,0.00122204,"(n,a)15N"
19F,2268.2799999999997,0.00121394,"(n,a)15N"
19F,653.1700000000001,0.000870889,"(n,g)20F"
19F,2043.98,0.000814301,"(n,g)20F"
19F,2030.6700000000003,0.000701787,"(n,a)15N"
19F,1187.78,0.000671687,"(n,g)20F"
19F,7567.1,0.000394695,"(n,a)15N"
19F,252.34,0.00036287,"(n,g)20F"
19F,977.05,0.000292392,"(n,a)15N"
19F,2002.0099999999998,0.00023389,"(n,a)15N"
19F,534.61,0.000190477,"(n,g)20F"
19F,1243.32,0.000182112,"(n,a)15N"
19F,885.1099999999999,0.000141992,"(n,g)20F"
19F,987.24,8.56591e-05,"(n,g)20F"
19F,734.7900000000001,7.60014e-05,"(n,g)20F"
19F,7155.05,5.61975e-05,"(n,a)15N"
19F,8312.62,2.43852e-05,"(n,a)15N"
19F,3013.7999999999997,3.09706e-06,"(n,a)15N"
19F,1988.84,1.36568e-06,"(n,a)15N"
19F,1011.79,1.36568e-06,"(n,a)15N"
19F,3042.47,9.75354e-07,"(n,a)15N"
19F,3301.24,8.18577e-07,"(n,a)15N"
19F,8571.400000000001,4.17469e-07,"(n,a)15N"
19F,1157.57,3.65718e-07,"(n,a)15N"
19F,3272.58,1.55519e-07,"(n,a)15N"
19F,1416.35,4.50195e-08,"(n,a)15N"
19F,1004.3,3.76484e-08,"(n,a)15N"
19F,2247.62,1.80135e-08,"(n,a)15N"
19F,1270.57,9.0045e-09,"(n,a)15N"
20Ne,1633.6699999999998,256.517,"(n,n')20Ne"
20Ne,2614.03,51.4538,"(n,n')20Ne"
20Ne,870.73,42.535,"(n,D)17O"
20Ne,656.0200000000001,41.9659,"(n,2n)20F"
20Ne,3842.8,39.7397,"(n,D)17O"
20Ne,6129.889999999999,32.5696,"(n,T)16O"
20Ne,3987.73,32.0294,"(n,n')20Ne"
20Ne,2184.6299999999997,20.9789,"(n,D)17O"
20Ne,3332.84,20.3382,"(n,n')20Ne"
20Ne,166.71,16.9736,"(n,2n)20F"
20Ne,1309.19,14.1292,"(n,2n)20F"
20Ne,983.5899999999999,12.8182,"(n,2n)20F"
20Ne,1373.0,12.4642,"(n,D)17O"
20Ne,1056.8500000000001,11.0453,"(n,2n)20F"
20Ne,3683.0699999999997,10.5077,"(n,D)17O"
20Ne,4553.8,10.5077,"(n,D)17O"
20Ne,4154.03,10.0101,"(n,n')20Ne"
20Ne,197.14000000000001,8.65244,"(n,p)19F"
20Ne,822.73,8.43598,"(n,2n)20F"
20Ne,1843.8000000000002,7.68045,"(n,2n)20F"
20Ne,5788.2300000000005,7.56265,"(n,n')20Ne"
20Ne,1387.96,6.99349,"(n,2n)20F"
20Ne,2756.3,6.80891,"(n,n')20Ne"
20Ne,7397.33,6.73694,"(n,n')20Ne"
20Ne,1242.0,6.73293,"(n,D)17O"
20Ne,2029.44,6.73293,"(n,D)17O"
20Ne,5697.3,6.73276,"(n,D)17O"
20Ne,1143.5,6.73276,"(n,D)17O"
20Ne,7833.400000000001,6.53185,"(n,n')20Ne"
20Ne,109.89,6.24972,"(n,p)19F"
20Ne,2831.6,6.21596,"(n,n')20Ne"
20Ne,2908.6,6.17551,"(n,n')20Ne"
20Ne,4508.47,5.94751,"(n,D)17O"
20Ne,5379.2,5.94751,"(n,D)17O"
20Ne,7853.33,5.87971,"(n,n')20Ne"
20Ne,8356.33,5.57918,"(n,n')20Ne"
20Ne,7684.33,5.5349,"(n,n')20Ne"
20Ne,1890.0,5.29832,"(n,D)17O"
20Ne,2677.4399999999996,5.29832,"(n,D)17O"
20Ne,1001.0699999999999,4.72642,"(n,2n)20F"
20Ne,1148.1,4.53101,"(n,2n)20F"
20Ne,8239.33,4.51913,"(n,n')20Ne"
20Ne,8639.53,4.47947,"(n,n')20Ne"
20Ne,2026.3,4.13804,"(n,D)17O"
20Ne,2813.7400000000002,4.13804,"(n,D)17O"
20Ne,8708.0,4.11806,"(n,n')20Ne"
20Ne,1368.6000000000001,4.11568,"(n,n')20Ne"
20Ne,1371.57,3.71692,"(n,2n)20F"
20Ne,7482.33,3.51899,"(n,n')20Ne"
20Ne,6706.0,3.47501,"(n,n')20Ne"
20Ne,5072.33,3.47501,"(n,n')20Ne"
20Ne,2194.3,3.41202,"(n,2n)20F"
20Ne,4529.9,3.26311,"(n,n')20Ne"
20Ne,7366.33,3.22361,"(n,n')20Ne"
20Ne,9000.0,3.22361,"(n,n')20Ne"
20Ne,9196.0,3.10665,"(n,n')20Ne"
20Ne,7562.33,3.10665,"(n,n')20Ne"
20Ne,3198.6,2.80434,"(n,n')20Ne"
20Ne,4572.3,2.80434,"(n,n')20Ne"
20Ne,5621.400000000001,2.77871,"(n,n')20Ne"
20Ne,6158.299999999999,2.7124,"(n,n')20Ne"
20Ne,8772.33,2.7124,"(n,n')20Ne"
20Ne,8301.33,2.70618,"(n,n')20Ne"
20Ne,1382.6000000000001,2.68053,"(n,n')20Ne"
20Ne,661.64,2.59277,"(n,2n)20F"
20Ne,5091.33,2.38779,"(n,n')20Ne"
20Ne,4149.49,2.32281,"(n,n')20Ne"
20Ne,8854.0,2.29068,"(n,n')20Ne"
20Ne,7220.33,2.29068,"(n,n')20Ne"
20Ne,1235.7800000000002,2.24426,"(n,p)19F"
20Ne,5557.33,2.23109,"(n,n')20Ne"
20Ne,5787.7,2.19698,"(n,n')20Ne"
20Ne,4640.6,1.90613,"(n,n')20Ne"
20Ne,6014.3,1.90613,"(n,n')20Ne"
20Ne,654.89,1.75502,"(n,n')20Ne"
20Ne,1970.8300000000002,1.545,"(n,2n)20F"
20Ne,6199.73,1.33776,"(n,n')20Ne"
20Ne,3494.6000000000004,1.19683,"(n,n')20Ne"
20Ne,2037.49,1.18004,"(n,n')20Ne"
20Ne,7421.9,0.91579,"(n,n')20Ne"
20Ne,7066.33,0.834271,"(n,n')20Ne"
20Ne,8700.0,0.834271,"(n,n')20Ne"
20Ne,4968.49,0.76309,"(n,n')20Ne"
20Ne,325.6,0.754996,"(n,2n)20F"
20Ne,5625.3,0.695426,"(n,n')20Ne"
20Ne,3174.2,0.644449,"(n,n')20Ne"
20Ne,7074.33,0.615342,"(n,n')20Ne"
20Ne,1348.8100000000002,0.582686,"(n,p)19F"
20Ne,2043.98,0.571363,"(n,2n)20F"
20Ne,1187.78,0.563662,"(n,2n)20F"
20Ne,1356.9,0.529352,"(n,p)19F"
20Ne,4251.599999999999,0.405576,"(n,n')20Ne"
20Ne,6049.400000000001,0.37053,"(n,T)16O"
20Ne,653.1700000000001,0.369794,"(n,2n)20F"
20Ne,2851.3,0.347668,"(n,n')20Ne"
20Ne,350.72999999999996,0.316376,"(n,g)21Ne"
20Ne,4906.49,0.289717,"(n,n')20Ne"
20Ne,6917.099999999999,0.217953,"(n,T)16O"
20Ne,2451.1,0.17383,"(n,n')20Ne"
20Ne,1458.7,0.173635,"(n,p)19F"
20Ne,534.61,0.159843,"(n,2n)20F"
20Ne,3585.7000000000003,0.157364,"(n,n')20Ne"
20Ne,252.34,0.154081,"(n,2n)20F"
20Ne,4783.299999999999,0.13481,"(n,n')20Ne"
20Ne,1395.18,0.13276,"(n,g)21Ne"
20Ne,885.1099999999999,0.130673,"(n,2n)20F"
20Ne,4966.51,0.122768,"(n,n')20Ne"
20Ne,4651.799999999999,0.105795,"(n,n')20Ne"
20Ne,1261.56,0.0906359,"(n,p)19F"
20Ne,1148.53,0.0741903,"(n,p)19F"
20Ne,987.24,0.0698391,"(n,2n)20F"
20Ne,5306.69,0.0655205,"(n,n')20Ne"
20Ne,5370.33,0.0536128,"(n,n')20Ne"
20Ne,734.7900000000001,0.0533272,"(n,2n)20F"
20Ne,7116.85,0.0504976,"(n,T)16O"
20Ne,2437.5,0.0404049,"(n,g)21Ne"
20Ne,10273.199999999999,0.0327534,"(n,n')20Ne"
20Ne,1120.69,0.0309711,"(n,g)21Ne"
20Ne,9873.0,0.0289673,"(n,n')20Ne"
20Ne,1444.1399999999999,0.0277271,"(n,p)19F"
20Ne,2515.87,0.0188913,"(n,g)21Ne"
20Ne,3311.9100000000003,0.015648,"(n,g)21Ne"
20Ne,1554.0400000000002,0.0145763,"(n,p)19F"
20Ne,1565.1999999999998,0.0138417,"(n,g)21Ne"
20Ne,3533.23,0.0138253,"(n,g)21Ne"
20Ne,2439.8,0.0110839,"(n,n')20Ne"
20Ne,874.41,0.0101696,"(n,g)21Ne"
20Ne,3735.59,0.00847726,"(n,g)21Ne"
20Ne,2788.23,0.00812409,"(n,g)21Ne"
20Ne,2794.1600000000003,0.00754208,"(n,g)21Ne"
20Ne,1745.91,0.00669129,"(n,g)21Ne"
20Ne,3883.96,0.00580746,"(n,g)21Ne"
20Ne,87.25,0.00519458,"(n,p)19F"
20Ne,2685.8900000000003,0.00415327,"(n,g)21Ne"
20Ne,4175.13,0.00351562,"(n,g)21Ne"
20Ne,113.03,0.00169391,"(n,p)19F"
20Ne,868.48,0.00156477,"(n,g)21Ne"
20Ne,3384.86,0.00127197,"(n,g)21Ne"
20Ne,4525.86,0.00104405,"(n,g)21Ne"
20Ne,221.32,0.000829627,"(n,g)21Ne"
20Ne,95.33999999999999,0.000800382,"(n,p)19F"
20Ne,1989.6799999999998,0.000762978,"(n,g)21Ne"
20Ne,3089.44,0.000187793,"(n,3He)13C"
20Ne,2779.95,0.000175778,"(n,g)21Ne"
20Ne,1095.73,8.29626e-05,"(n,g)21Ne"
20Ne,208.37,6.29771e-05,"(n,p)19F"
20Ne,867.7,5.88678e-05,"(n,T)16O"
20Ne,986.9599999999999,3.53227e-05,"(n,T)16O"
20Ne,787.2099999999999,1.74423e-05,"(n,T)16O"
20Ne,3684.5099999999998,4.57114e-06,"(n,3He)13C"
20Ne,3853.8100000000004,6.27758e-07,"(n,3He)13C"
20Ne,169.3,3.64655e-07,"(n,3He)13C"
20Ne,1067.45,3.03199e-07,"(n,T)16O"
20Ne,595.0600000000001,3.42813e-08,"(n,3He)13C"
20Ne,764.36,1.20496e-08,"(n,3He)13C"
22Ne,1274.5800000000002,446.325,"(n,n')22Ne"
22Ne,350.72999999999996,182.549,"(n,2n)21Ne"
22Ne,2083.12,122.813,"(n,n')22Ne"
22Ne,3181.2200000000003,36.0535,"(n,n')22Ne"
22Ne,2166.0,22.6548,"(n,n')22Ne"
22Ne,1395.18,22.0397,"(n,2n)21Ne"
22Ne,4635.5199999999995,22.0365,"(n,n')22Ne"
22Ne,96.0,16.2966,"(n,D)19O"
22Ne,4088.62,11.5696,"(n,n')22Ne"
22Ne,2988.7999999999997,10.9557,"(n,n')22Ne"
22Ne,4366.82,10.6105,"(n,n')22Ne"
22Ne,2952.6,10.3317,"(n,n')22Ne"
22Ne,3871.72,9.57819,"(n,n')22Ne"
22Ne,690.5,8.52445,"(n,n')22Ne"
22Ne,5331.8,8.21065,"(n,n')22Ne"
22Ne,4845.5199999999995,7.57704,"(n,n')22Ne"
22Ne,1375.6999999999998,6.52236,"(n,D)19O"
22Ne,1898.4,6.00481,"(n,n')22Ne"
22Ne,3985.1,5.52939,"(n,n')22Ne"
22Ne,2779.0,5.15951,"(n,D)19O"
22Ne,3277.7,4.99209,"(n,n')22Ne"
22Ne,1558.8999999999999,4.82552,"(n,n')22Ne"
22Ne,2283.7000000000003,4.77524,"(n,n')22Ne"
22Ne,6648.0199999999995,4.69156,"(n,n')22Ne"
22Ne,5625.72,4.62929,"(n,n')22Ne"
22Ne,1454.3,4.62762,"(n,n')22Ne"
22Ne,2552.4,4.6272,"(n,n')22Ne"
22Ne,5360.820000000001,4.4435,"(n,n')22Ne"
22Ne,2371.5,4.38234,"(n,D)19O"
22Ne,2259.6,4.0809,"(n,n')22Ne"
22Ne,4057.2200000000003,4.02318,"(n,n')22Ne"
22Ne,5776.32,3.63406,"(n,n')22Ne"
22Ne,6855.5,3.40179,"(n,n')22Ne"
22Ne,6691.0,3.38426,"(n,n')22Ne"
22Ne,6390.22,3.33814,"(n,n')22Ne"
22Ne,6368.42,3.28372,"(n,n')22Ne"
22Ne,3057.5,3.1844,"(n,D)19O"
22Ne,7491.0,2.52293,"(n,n')22Ne"
22Ne,71.6,2.51605,"(n,p)22F"
22Ne,1595.6999999999998,2.48402,"(n,D)19O"
22Ne,2363.6,2.43158,"(n,n')22Ne"
22Ne,6131.32,2.2855,"(n,n')22Ne"
22Ne,637.4,2.10921,"(n,p)22F"
22Ne,310.0,1.85549,"(n,p)22F"
22Ne,5363.2,1.85122,"(n,n')22Ne"
22Ne,4718.7,1.84544,"(n,n')22Ne"
22Ne,3266.2,1.82988,"(n,n')22Ne"
22Ne,5544.82,1.70233,"(n,n')22Ne"
22Ne,6801.820000000001,1.69749,"(n,n')22Ne"
22Ne,902.5,1.67335,"(n,n')22Ne"
